SSC_NAME16	IndigenousStatus	persons
Balmoral (Wingecarribee - NSW)	Torres Strait Islander	0
Balranald	Aboriginal	159
Balranald	Both Aboriginal & Torres Strait Islander	0
Balranald	Non-indigenous	1184
Balranald	Torres Strait Islander	0
Bamarang	Aboriginal	0
Bamarang	Both Aboriginal & Torres Strait Islander	0
Bamarang	Non-indigenous	29
Bamarang	Torres Strait Islander	0
Banda Banda	Aboriginal	0
Banda Banda	Both Aboriginal & Torres Strait Islander	0
Banda Banda	Non-indigenous	0
Banda Banda	Torres Strait Islander	0
Bandon Grove	Aboriginal	0
Bandon Grove	Both Aboriginal & Torres Strait Islander	0
Bandon Grove	Non-indigenous	119
Bandon Grove	Torres Strait Islander	0
Bangadang	Aboriginal	0
Bangadang	Both Aboriginal & Torres Strait Islander	0
Bangadang	Non-indigenous	11
Bangadang	Torres Strait Islander	0
Bangalee (NSW)	Aboriginal	9
Bangalee (NSW)	Both Aboriginal & Torres Strait Islander	0
Bangalee (NSW)	Non-indigenous	648
Bangalee (NSW)	Torres Strait Islander	0
Bangalow	Aboriginal	26
Bangalow	Both Aboriginal & Torres Strait Islander	0
Bangalow	Non-indigenous	1995
Bangalow	Torres Strait Islander	0
Bangheet	Aboriginal	0
Bangheet	Both Aboriginal & Torres Strait Islander	0
Bangheet	Non-indigenous	41
Bangheet	Torres Strait Islander	0
Bango	Aboriginal	5
Bango	Both Aboriginal & Torres Strait Islander	0
Bango	Non-indigenous	91
Bango	Torres Strait Islander	0
Bangor (NSW)	Aboriginal	50
Bangor (NSW)	Both Aboriginal & Torres Strait Islander	0
Bangor (NSW)	Non-indigenous	5511
Bangor (NSW)	Torres Strait Islander	7
Banksia	Aboriginal	48
Banksia	Both Aboriginal & Torres Strait Islander	3
Banksia	Non-indigenous	3337
Banksia	Torres Strait Islander	0
Banksmeadow	Aboriginal	0
Banksmeadow	Both Aboriginal & Torres Strait Islander	0
Banksmeadow	Non-indigenous	18
Banksmeadow	Torres Strait Islander	0
Bankstown	Aboriginal	104
Bankstown	Both Aboriginal & Torres Strait Islander	0
Bankstown	Non-indigenous	31998
Bankstown	Torres Strait Islander	11
Bankstown Aerodrome	Aboriginal	0
Bankstown Aerodrome	Both Aboriginal & Torres Strait Islander	0
Bankstown Aerodrome	Non-indigenous	0
Bankstown Aerodrome	Torres Strait Islander	0
Bannaby	Aboriginal	10
Bannaby	Both Aboriginal & Torres Strait Islander	0
Bannaby	Non-indigenous	26
Bannaby	Torres Strait Islander	0
Bannister (NSW)	Aboriginal	7
Bannister (NSW)	Both Aboriginal & Torres Strait Islander	0
Bannister (NSW)	Non-indigenous	113
Bannister (NSW)	Torres Strait Islander	0
Banoon	Aboriginal	0
Banoon	Both Aboriginal & Torres Strait Islander	0
Banoon	Non-indigenous	25
Banoon	Torres Strait Islander	0
Banora Point	Aboriginal	599
Banora Point	Both Aboriginal & Torres Strait Islander	67
Banora Point	Non-indigenous	15472
Banora Point	Torres Strait Islander	29
Banyabba	Aboriginal	0
Banyabba	Both Aboriginal & Torres Strait Islander	0
Banyabba	Non-indigenous	51
Banyabba	Torres Strait Islander	0
Bar Beach	Aboriginal	14
Bar Beach	Both Aboriginal & Torres Strait Islander	0
Bar Beach	Non-indigenous	1242
Bar Beach	Torres Strait Islander	0
Bar Point	Aboriginal	0
Bar Point	Both Aboriginal & Torres Strait Islander	0
Bar Point	Non-indigenous	64
Bar Point	Torres Strait Islander	0
Bara	Aboriginal	0
Bara	Both Aboriginal & Torres Strait Islander	0
Bara	Non-indigenous	25
Bara	Torres Strait Islander	0
Baradine	Aboriginal	130
Baradine	Both Aboriginal & Torres Strait Islander	0
Baradine	Non-indigenous	630
Baradine	Torres Strait Islander	0
Barangaroo	Aboriginal	0
Barangaroo	Both Aboriginal & Torres Strait Islander	0
Barangaroo	Non-indigenous	189
Barangaroo	Torres Strait Islander	0
Barcoongere	Aboriginal	0
Barcoongere	Both Aboriginal & Torres Strait Islander	0
Barcoongere	Non-indigenous	0
Barcoongere	Torres Strait Islander	0
Barden Ridge	Aboriginal	35
Barden Ridge	Both Aboriginal & Torres Strait Islander	3
Barden Ridge	Non-indigenous	4291
Barden Ridge	Torres Strait Islander	0
Bardia	Aboriginal	27
Bardia	Both Aboriginal & Torres Strait Islander	0
Bardia	Non-indigenous	1575
Bardia	Torres Strait Islander	0
Bardwell Park	Aboriginal	23
Bardwell Park	Both Aboriginal & Torres Strait Islander	0
Bardwell Park	Non-indigenous	2219
Bardwell Park	Torres Strait Islander	0
Bardwell Valley	Aboriginal	18
Bardwell Valley	Both Aboriginal & Torres Strait Islander	0
Bardwell Valley	Non-indigenous	2305
Bardwell Valley	Torres Strait Islander	0
Barellan	Aboriginal	41
Barellan	Both Aboriginal & Torres Strait Islander	0
Barellan	Non-indigenous	497
Barellan	Torres Strait Islander	0
Bargo	Aboriginal	142
Bargo	Both Aboriginal & Torres Strait Islander	3
Bargo	Non-indigenous	4248
Bargo	Torres Strait Islander	0
Barham	Aboriginal	36
Barham	Both Aboriginal & Torres Strait Islander	0
Barham	Non-indigenous	1482
Barham	Torres Strait Islander	0
Barigan	Aboriginal	0
Barigan	Both Aboriginal & Torres Strait Islander	0
Barigan	Non-indigenous	9
Barigan	Torres Strait Islander	0
Barkers Vale	Aboriginal	4
Barkers Vale	Both Aboriginal & Torres Strait Islander	0
Barkers Vale	Non-indigenous	161
Barkers Vale	Torres Strait Islander	0
Barmedman	Aboriginal	27
Barmedman	Both Aboriginal & Torres Strait Islander	0
Barmedman	Non-indigenous	432
Barmedman	Torres Strait Islander	0
Barneys Reef	Aboriginal	0
Barneys Reef	Both Aboriginal & Torres Strait Islander	0
Barneys Reef	Non-indigenous	0
Barneys Reef	Torres Strait Islander	0
Barnsley	Aboriginal	108
Barnsley	Both Aboriginal & Torres Strait Islander	0
Barnsley	Non-indigenous	1635
Barnsley	Torres Strait Islander	4
Barooga	Aboriginal	37
Barooga	Both Aboriginal & Torres Strait Islander	0
Barooga	Non-indigenous	1780
Barooga	Torres Strait Islander	0
Barraba	Aboriginal	96
Barraba	Both Aboriginal & Torres Strait Islander	3
Barraba	Non-indigenous	1305
Barraba	Torres Strait Islander	6
Barrack Heights	Aboriginal	274
Barrack Heights	Both Aboriginal & Torres Strait Islander	0
Barrack Heights	Non-indigenous	5610
Barrack Heights	Torres Strait Islander	16
Barrack Point	Aboriginal	20
Barrack Point	Both Aboriginal & Torres Strait Islander	0
Barrack Point	Non-indigenous	669
Barrack Point	Torres Strait Islander	0
Barraganyatti	Aboriginal	0
Barraganyatti	Both Aboriginal & Torres Strait Islander	0
Barraganyatti	Non-indigenous	139
Barraganyatti	Torres Strait Islander	0
Barragga Bay	Aboriginal	3
Barragga Bay	Both Aboriginal & Torres Strait Islander	0
Barragga Bay	Non-indigenous	91
Barragga Bay	Torres Strait Islander	0
Barratta (NSW)	Aboriginal	0
Barratta (NSW)	Both Aboriginal & Torres Strait Islander	0
Barratta (NSW)	Non-indigenous	3
Barratta (NSW)	Torres Strait Islander	0
Barren Grounds	Aboriginal	0
Barren Grounds	Both Aboriginal & Torres Strait Islander	0
Barren Grounds	Non-indigenous	0
Barren Grounds	Torres Strait Islander	0
Barrengarry	Aboriginal	0
Barrengarry	Both Aboriginal & Torres Strait Islander	0
Barrengarry	Non-indigenous	200
Barrengarry	Torres Strait Islander	0
Barretts Creek	Aboriginal	0
Barretts Creek	Both Aboriginal & Torres Strait Islander	0
Barretts Creek	Non-indigenous	13
Barretts Creek	Torres Strait Islander	0
Barringella	Aboriginal	0
Barringella	Both Aboriginal & Torres Strait Islander	0
Barringella	Non-indigenous	31
Barringella	Torres Strait Islander	0
Barrington (NSW)	Aboriginal	35
Barrington (NSW)	Both Aboriginal & Torres Strait Islander	0
Barrington (NSW)	Non-indigenous	326
Barrington (NSW)	Torres Strait Islander	0
Barrington Tops	Aboriginal	0
Barrington Tops	Both Aboriginal & Torres Strait Islander	0
Barrington Tops	Non-indigenous	0
Barrington Tops	Torres Strait Islander	0
Barry (Blayney - NSW)	Aboriginal	3
Barry (Blayney - NSW)	Both Aboriginal & Torres Strait Islander	0
Barry (Blayney - NSW)	Non-indigenous	163
Barry (Blayney - NSW)	Torres Strait Islander	0
Barry (Upper Hunter Shire - NSW)	Aboriginal	0
Barry (Upper Hunter Shire - NSW)	Both Aboriginal & Torres Strait Islander	0
Barry (Upper Hunter Shire - NSW)	Non-indigenous	4
Barry (Upper Hunter Shire - NSW)	Torres Strait Islander	0
Barwang	Aboriginal	0
Barwang	Both Aboriginal & Torres Strait Islander	0
Barwang	Non-indigenous	80
Barwang	Torres Strait Islander	0
Barwon	Aboriginal	0
Barwon	Both Aboriginal & Torres Strait Islander	0
Barwon	Non-indigenous	33
Barwon	Torres Strait Islander	0
Baryulgil	Aboriginal	63
Baryulgil	Both Aboriginal & Torres Strait Islander	0
Baryulgil	Non-indigenous	27
Baryulgil	Torres Strait Islander	0
Basin View	Aboriginal	94
Basin View	Both Aboriginal & Torres Strait Islander	3
Basin View	Non-indigenous	1457
Basin View	Torres Strait Islander	0
Bass Hill	Aboriginal	61
Bass Hill	Both Aboriginal & Torres Strait Islander	0
Bass Hill	Non-indigenous	8997
Bass Hill	Torres Strait Islander	11
Bassendean (NSW)	Aboriginal	0
Bassendean (NSW)	Both Aboriginal & Torres Strait Islander	0
Bassendean (NSW)	Non-indigenous	3
Bassendean (NSW)	Torres Strait Islander	0
Batar Creek	Aboriginal	0
Batar Creek	Both Aboriginal & Torres Strait Islander	0
Batar Creek	Non-indigenous	80
Batar Creek	Torres Strait Islander	0
Bateau Bay	Aboriginal	395
Bateau Bay	Both Aboriginal & Torres Strait Islander	4
Bateau Bay	Non-indigenous	11736
Bateau Bay	Torres Strait Islander	11
Batehaven	Aboriginal	104
Batehaven	Both Aboriginal & Torres Strait Islander	0
Batehaven	Non-indigenous	1672
Batehaven	Torres Strait Islander	0
Batemans Bay	Aboriginal	162
Batemans Bay	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	Non-indigenous	1362
Batemans Bay	Torres Strait Islander	6
Bathampton	Aboriginal	0
Bathampton	Both Aboriginal & Torres Strait Islander	0
Bathampton	Non-indigenous	39
Bathampton	Torres Strait Islander	0
Bathurst	Aboriginal	301
Bathurst	Both Aboriginal & Torres Strait Islander	7
Bathurst	Non-indigenous	6612
Bathurst	Torres Strait Islander	12
Batlow	Aboriginal	36
Batlow	Both Aboriginal & Torres Strait Islander	0
Batlow	Non-indigenous	1277
Batlow	Torres Strait Islander	0
Baulkham Hills	Aboriginal	193
Baulkham Hills	Both Aboriginal & Torres Strait Islander	0
Baulkham Hills	Non-indigenous	36857
Baulkham Hills	Torres Strait Islander	0
Baw Baw (NSW)	Aboriginal	8
Baw Baw (NSW)	Both Aboriginal & Torres Strait Islander	0
Baw Baw (NSW)	Non-indigenous	252
Baw Baw (NSW)	Torres Strait Islander	0
Bawley Point	Aboriginal	12
Bawley Point	Both Aboriginal & Torres Strait Islander	0
Bawley Point	Non-indigenous	686
Bawley Point	Torres Strait Islander	0
Baxters Ridge	Aboriginal	0
Baxters Ridge	Both Aboriginal & Torres Strait Islander	0
Baxters Ridge	Non-indigenous	0
Baxters Ridge	Torres Strait Islander	0
Bayview (NSW)	Aboriginal	4
Bayview (NSW)	Both Aboriginal & Torres Strait Islander	0
Bayview (NSW)	Non-indigenous	3616
Bayview (NSW)	Torres Strait Islander	0
Beacon Hill	Aboriginal	36
Beacon Hill	Both Aboriginal & Torres Strait Islander	0
Beacon Hill	Non-indigenous	7421
Beacon Hill	Torres Strait Islander	0
Beaconsfield (NSW)	Aboriginal	22
Beaconsfield (NSW)	Both Aboriginal & Torres Strait Islander	0
Beaconsfield (NSW)	Non-indigenous	965
Beaconsfield (NSW)	Torres Strait Islander	0
Bean Creek	Aboriginal	0
Bean Creek	Both Aboriginal & Torres Strait Islander	0
Bean Creek	Non-indigenous	75
Bean Creek	Torres Strait Islander	0
Bearbong	Aboriginal	0
Bearbong	Both Aboriginal & Torres Strait Islander	0
Bearbong	Non-indigenous	60
Bearbong	Torres Strait Islander	0
Beaumont (NSW)	Aboriginal	5
Beaumont (NSW)	Both Aboriginal & Torres Strait Islander	0
Beaumont (NSW)	Non-indigenous	120
Beaumont (NSW)	Torres Strait Islander	0
Beaumont Hills	Aboriginal	64
Beaumont Hills	Both Aboriginal & Torres Strait Islander	0
Beaumont Hills	Non-indigenous	8975
Beaumont Hills	Torres Strait Islander	3
Beckom	Aboriginal	0
Beckom	Both Aboriginal & Torres Strait Islander	0
Beckom	Non-indigenous	125
Beckom	Torres Strait Islander	0
Bective	Aboriginal	10
Bective	Both Aboriginal & Torres Strait Islander	0
Bective	Non-indigenous	196
Bective	Torres Strait Islander	0
Bectric	Aboriginal	3
Bectric	Both Aboriginal & Torres Strait Islander	0
Bectric	Non-indigenous	51
Bectric	Torres Strait Islander	0
Bedgerabong	Aboriginal	7
Bedgerabong	Both Aboriginal & Torres Strait Islander	0
Bedgerabong	Non-indigenous	142
Bedgerabong	Torres Strait Islander	0
Beechwood	Aboriginal	38
Beechwood	Both Aboriginal & Torres Strait Islander	0
Beechwood	Non-indigenous	577
Beechwood	Torres Strait Islander	0
Beecroft	Aboriginal	25
Beecroft	Both Aboriginal & Torres Strait Islander	0
Beecroft	Non-indigenous	9371
Beecroft	Torres Strait Islander	0
Beecroft Peninsula	Aboriginal	0
Beecroft Peninsula	Both Aboriginal & Torres Strait Islander	0
Beecroft Peninsula	Non-indigenous	0
Beecroft Peninsula	Torres Strait Islander	0
Beelbangera	Aboriginal	29
Beelbangera	Both Aboriginal & Torres Strait Islander	0
Beelbangera	Non-indigenous	380
Beelbangera	Torres Strait Islander	0
Beemunnel	Aboriginal	0
Beemunnel	Both Aboriginal & Torres Strait Islander	0
Beemunnel	Non-indigenous	17
Beemunnel	Torres Strait Islander	0
Bega	Aboriginal	269
Bega	Both Aboriginal & Torres Strait Islander	0
Bega	Non-indigenous	4399
Bega	Torres Strait Islander	0
Beggan Beggan	Aboriginal	0
Beggan Beggan	Both Aboriginal & Torres Strait Islander	0
Beggan Beggan	Non-indigenous	98
Beggan Beggan	Torres Strait Islander	0
Belanglo	Aboriginal	0
Belanglo	Both Aboriginal & Torres Strait Islander	0
Belanglo	Non-indigenous	23
Belanglo	Torres Strait Islander	4
Belbora	Aboriginal	0
Belbora	Both Aboriginal & Torres Strait Islander	0
Belbora	Non-indigenous	125
Belbora	Torres Strait Islander	0
Belfield	Aboriginal	35
Belfield	Both Aboriginal & Torres Strait Islander	0
Belfield	Non-indigenous	6283
Belfield	Torres Strait Islander	4
Belford	Aboriginal	9
Belford	Both Aboriginal & Torres Strait Islander	0
Belford	Non-indigenous	159
Belford	Torres Strait Islander	3
Belfrayden	Aboriginal	0
Belfrayden	Both Aboriginal & Torres Strait Islander	0
Belfrayden	Non-indigenous	30
Belfrayden	Torres Strait Islander	0
Belgravia	Aboriginal	0
Belgravia	Both Aboriginal & Torres Strait Islander	0
Belgravia	Non-indigenous	118
Belgravia	Torres Strait Islander	0
Belimbla Park	Aboriginal	21
Belimbla Park	Both Aboriginal & Torres Strait Islander	0
Belimbla Park	Non-indigenous	560
Belimbla Park	Torres Strait Islander	0
Bell (NSW)	Aboriginal	0
Bell (NSW)	Both Aboriginal & Torres Strait Islander	0
Bell (NSW)	Non-indigenous	51
Bell (NSW)	Torres Strait Islander	0
Bella Vista	Aboriginal	17
Bella Vista	Both Aboriginal & Torres Strait Islander	0
Bella Vista	Non-indigenous	7820
Bella Vista	Torres Strait Islander	0
Bellambi	Aboriginal	300
Bellambi	Both Aboriginal & Torres Strait Islander	15
Bellambi	Non-indigenous	3629
Bellambi	Torres Strait Islander	3
Bellangry	Aboriginal	7
Bellangry	Both Aboriginal & Torres Strait Islander	0
Bellangry	Non-indigenous	93
Bellangry	Torres Strait Islander	0
Bellata	Aboriginal	31
Bellata	Both Aboriginal & Torres Strait Islander	0
Bellata	Non-indigenous	319
Bellata	Torres Strait Islander	0
Bellawongarah	Aboriginal	4
Bellawongarah	Both Aboriginal & Torres Strait Islander	0
Bellawongarah	Non-indigenous	123
Bellawongarah	Torres Strait Islander	0
Bellbird	Aboriginal	125
Bellbird	Both Aboriginal & Torres Strait Islander	3
Bellbird	Non-indigenous	1901
Bellbird	Torres Strait Islander	3
Bellbird Heights	Aboriginal	47
Bellbird Heights	Both Aboriginal & Torres Strait Islander	0
Bellbird Heights	Non-indigenous	741
Bellbird Heights	Torres Strait Islander	0
Bellbrook	Aboriginal	67
Bellbrook	Both Aboriginal & Torres Strait Islander	8
Bellbrook	Non-indigenous	198
Bellbrook	Torres Strait Islander	0
Bellevue Hill	Aboriginal	42
Bellevue Hill	Both Aboriginal & Torres Strait Islander	0
Bellevue Hill	Non-indigenous	10674
Bellevue Hill	Torres Strait Islander	0
Bellimbopinni	Aboriginal	7
Bellimbopinni	Both Aboriginal & Torres Strait Islander	4
Bellimbopinni	Non-indigenous	112
Bellimbopinni	Torres Strait Islander	0
Bellingen	Aboriginal	149
Bellingen	Both Aboriginal & Torres Strait Islander	0
Bellingen	Non-indigenous	3627
Bellingen	Torres Strait Islander	3
Bellmount Forest	Aboriginal	0
Bellmount Forest	Both Aboriginal & Torres Strait Islander	0
Bellmount Forest	Non-indigenous	114
Bellmount Forest	Torres Strait Islander	0
Belltrees	Aboriginal	0
Belltrees	Both Aboriginal & Torres Strait Islander	0
Belltrees	Non-indigenous	27
Belltrees	Torres Strait Islander	0
Belmont (NSW)	Aboriginal	213
Belmont (NSW)	Both Aboriginal & Torres Strait Islander	3
Belmont (NSW)	Non-indigenous	6898
Belmont (NSW)	Torres Strait Islander	0
Belmont North	Aboriginal	239
Belmont North	Both Aboriginal & Torres Strait Islander	0
Belmont North	Non-indigenous	6093
Belmont North	Torres Strait Islander	3
Belmont South	Aboriginal	63
Belmont South	Both Aboriginal & Torres Strait Islander	4
Belmont South	Non-indigenous	987
Belmont South	Torres Strait Islander	0
Belmore	Aboriginal	89
Belmore	Both Aboriginal & Torres Strait Islander	7
Belmore	Non-indigenous	12614
Belmore	Torres Strait Islander	8
Belmore River	Aboriginal	10
Belmore River	Both Aboriginal & Torres Strait Islander	0
Belmore River	Non-indigenous	259
Belmore River	Torres Strait Islander	0
Beloka	Aboriginal	0
Beloka	Both Aboriginal & Torres Strait Islander	0
Beloka	Non-indigenous	17
Beloka	Torres Strait Islander	0
Belowra	Aboriginal	0
Belowra	Both Aboriginal & Torres Strait Islander	0
Belowra	Non-indigenous	9
Belowra	Torres Strait Islander	0
Belrose	Aboriginal	28
Belrose	Both Aboriginal & Torres Strait Islander	0
Belrose	Non-indigenous	8752
Belrose	Torres Strait Islander	0
Bemboka	Aboriginal	14
Bemboka	Both Aboriginal & Torres Strait Islander	0
Bemboka	Non-indigenous	563
Bemboka	Torres Strait Islander	0
Ben Bullen	Aboriginal	3
Ben Bullen	Both Aboriginal & Torres Strait Islander	0
Ben Bullen	Non-indigenous	97
Ben Bullen	Torres Strait Islander	0
Ben Lomond (NSW)	Aboriginal	0
Ben Lomond (NSW)	Both Aboriginal & Torres Strait Islander	0
Ben Lomond (NSW)	Non-indigenous	152
Ben Lomond (NSW)	Torres Strait Islander	0
Benandarah	Aboriginal	5
Benandarah	Both Aboriginal & Torres Strait Islander	0
Benandarah	Non-indigenous	161
Benandarah	Torres Strait Islander	0
Bendalong	Aboriginal	0
Bendalong	Both Aboriginal & Torres Strait Islander	0
Bendalong	Non-indigenous	95
Bendalong	Torres Strait Islander	0
Bendemeer	Aboriginal	39
Bendemeer	Both Aboriginal & Torres Strait Islander	0
Bendemeer	Non-indigenous	453
Bendemeer	Torres Strait Islander	0
Bendick Murrell	Aboriginal	0
Bendick Murrell	Both Aboriginal & Torres Strait Islander	0
Bendick Murrell	Non-indigenous	151
Bendick Murrell	Torres Strait Islander	4
Bendolba	Aboriginal	16
Bendolba	Both Aboriginal & Torres Strait Islander	0
Bendolba	Non-indigenous	189
Bendolba	Torres Strait Islander	0
Bendoura	Aboriginal	3
Bendoura	Both Aboriginal & Torres Strait Islander	0
Bendoura	Non-indigenous	67
Bendoura	Torres Strait Islander	0
Benerembah	Aboriginal	3
Benerembah	Both Aboriginal & Torres Strait Islander	0
Benerembah	Non-indigenous	127
Benerembah	Torres Strait Islander	0
Bengalla	Aboriginal	0
Bengalla	Both Aboriginal & Torres Strait Islander	0
Bengalla	Non-indigenous	26
Bengalla	Torres Strait Islander	0
Bennetts Green	Aboriginal	0
Bennetts Green	Both Aboriginal & Torres Strait Islander	0
Bennetts Green	Non-indigenous	9
Bennetts Green	Torres Strait Islander	0
Benolong	Aboriginal	0
Benolong	Both Aboriginal & Torres Strait Islander	0
Benolong	Non-indigenous	49
Benolong	Torres Strait Islander	0
Bensville	Aboriginal	45
Bensville	Both Aboriginal & Torres Strait Islander	0
Bensville	Non-indigenous	2495
Bensville	Torres Strait Islander	5
Bentley (NSW)	Aboriginal	3
Bentley (NSW)	Both Aboriginal & Torres Strait Islander	0
Bentley (NSW)	Non-indigenous	194
Bentley (NSW)	Torres Strait Islander	0
Berala	Aboriginal	32
Berala	Both Aboriginal & Torres Strait Islander	0
Berala	Non-indigenous	9013
Berala	Torres Strait Islander	4
Berambing	Aboriginal	0
Berambing	Both Aboriginal & Torres Strait Islander	0
Berambing	Non-indigenous	106
Berambing	Torres Strait Islander	0
Beresfield	Aboriginal	175
Beresfield	Both Aboriginal & Torres Strait Islander	0
Beresfield	Non-indigenous	3006
Beresfield	Torres Strait Islander	0
Bergalia	Aboriginal	6
Bergalia	Both Aboriginal & Torres Strait Islander	0
Bergalia	Non-indigenous	165
Bergalia	Torres Strait Islander	0
Berkeley	Aboriginal	398
Berkeley	Both Aboriginal & Torres Strait Islander	3
Berkeley	Non-indigenous	7200
Berkeley	Torres Strait Islander	4
